ID_ESTADO,ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,PAN,PRI,PRD,MC,PVEM,MORENA,PT,QS,EMC,JBLL,RHR,LDBG,ATV,SSP,MRGH,SMG,PVEM-MORENA-PT,PVEM-MORENA,PVEM-PT,MORENA-PT,PAN-PRI-PRD,PAN-PRI,PAN-PRD,PRI-PRD,NO_REGISTRADAS,NULOS,TOTAL_VOTOS,LISTA_NOMINAL,OBSERVACIONES
22,QUERETARO,003,Cadereyta de Montes,0048,01,C,00,NO URBANA,153,32,2,16,15,162,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,12,421,564,
22,QUERETARO,003,Cadereyta de Montes,0048,02,C,00,NO URBANA,154,50,1,4,11,154,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,412,564,
22,QUERETARO,003,Cadereyta de Montes,0048,03,C,00,NO URBANA,161,25,3,11,5,157,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,15,404,564,
22,QUERETARO,003,Cadereyta de Montes,0048,01,S,00,NO URBANA,119,10,3,7,12,220,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,23,421,0,
22,QUERETARO,003,Cadereyta de Montes,0049,01,B,00,URBANA,135,13,5,9,12,215,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,421,648,
22,QUERETARO,003,Cadereyta de Montes,0049,01,C,00,URBANA,139,15,1,2,8,236,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,444,648,
22,QUERETARO,003,Cadereyta de Montes,0049,02,C,00,URBANA,143,22,1,8,6,219,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,442,648,
22,QUERETARO,003,Cadereyta de Montes,0049,03,C,00,URBANA,129,15,0,8,9,238,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,21,453,648,
22,QUERETARO,003,Cadereyta de Montes,0051,01,B,00,NO URBANA,81,3,4,9,13,167,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,305,451,
22,QUERETARO,003,Cadereyta de Montes,0051,01,C,00,NO URBANA,76,10,1,11,8,181,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,325,451,
22,QUERETARO,003,Cadereyta de Montes,0052,01,B,00,NO URBANA,1,1,0,2,28,121,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,166,551,
22,QUERETARO,003,Cadereyta de Montes,0052,01,E,00,NO URBANA,11,2,0,1,10,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,129,406,
22,QUERETARO,003,Cadereyta de Montes,0052,01,E,00,NO URBANA,9,3,1,4,14,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,107,405,
22,QUERETARO,003,Cadereyta de Montes,0053,01,B,00,NO URBANA,21,1,0,3,39,126,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,207,525,
22,QUERETARO,003,Cadereyta de Montes,0053,01,C,00,NO URBANA,19,1,1,0,34,103,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,170,525,
22,QUERETARO,003,Cadereyta de Montes,0054,01,B,00,NO URBANA,43,18,3,2,18,145,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,18,265,462,
22,QUERETARO,003,Cadereyta de Montes,0054,01,C,00,NO URBANA,42,34,13,1,10,123,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18,261,461,
22,QUERETARO,003,Cadereyta de Montes,0055,01,B,00,NO URBANA,124,48,2,3,13,194,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,404,630,
22,QUERETARO,003,Cadereyta de Montes,0055,01,C,00,NO URBANA,97,34,3,7,8,184,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,20,374,629,
22,QUERETARO,003,Cadereyta de Montes,0056,01,B,00,NO URBANA,93,3,2,0,18,176,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,321,561,
22,QUERETARO,003,Cadereyta de Montes,0056,01,C,00,NO URBANA,77,2,2,4,28,149,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,25,297,560,
22,QUERETARO,003,Cadereyta de Montes,0057,01,B,00,NO URBANA,63,2,0,5,16,112,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,32,242,389,
22,QUERETARO,003,Cadereyta de Montes,0057,01,C,00,NO URBANA,77,4,3,2,13,122,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,16,250,389,
22,QUERETARO,003,Cadereyta de Montes,0058,01,B,00,NO URBANA,3,85,2,3,23,272,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,438,670,
22,QUERETARO,003,Cadereyta de Montes,0058,01,E,00,NO URBANA,31,5,18,3,22,202,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,336,594,
22,QUERETARO,003,Cadereyta de Montes,0059,01,B,00,NO URBANA,29,13,4,7,15,166,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,27,274,483,
22,QUERETARO,003,Cadereyta de Montes,0059,01,C,00,NO URBANA,32,16,5,4,14,145,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,32,255,483,
22,QUERETARO,003,Cadereyta de Montes,0060,01,B,00,NO URBANA,11,2,1,2,13,197,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,264,516,
22,QUERETARO,003,Cadereyta de Montes,0060,01,C,00,NO URBANA,26,3,1,3,8,221,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,23,293,515,
22,QUERETARO,003,Cadereyta de Montes,0060,02,C,00,NO URBANA,20,3,0,7,5,198,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,265,515,
22,QUERETARO,003,Cadereyta de Montes,0060,01,E,00,NO URBANA,4,2,0,1,5,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,88,151,
22,QUERETARO,003,Cadereyta de Montes,0061,01,B,00,NO URBANA,79,20,2,1,13,199,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,25,375,595,
22,QUERETARO,003,Cadereyta de Montes,0061,01,C,00,NO URBANA,81,28,4,11,13,197,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,371,595,
22,QUERETARO,003,Cadereyta de Montes,0061,02,C,00,NO URBANA,81,16,2,3,9,200,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,18,349,594,
22,QUERETARO,003,Cadereyta de Montes,0061,03,C,00,NO URBANA,112,31,4,8,13,181,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,13,396,594,
22,QUERETARO,003,Cadereyta de Montes,0062,01,B,00,NO URBANA,59,12,3,9,23,250,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,51,426,689,
22,QUERETARO,003,Cadereyta de Montes,0063,01,B,00,NO URBANA,41,18,7,4,27,210,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,31,354,661,
22,QUERETARO,003,Cadereyta de Montes,0063,01,C,00,NO URBANA,38,16,5,2,25,169,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37,307,660,
22,QUERETARO,003,Cadereyta de Montes,0064,01,B,00,NO URBANA,70,7,9,11,10,166,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,301,530,
22,QUERETARO,003,Cadereyta de Montes,0064,01,C,00,NO URBANA,45,4,7,17,13,178,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,17,297,529,
22,QUERETARO,003,Cadereyta de Montes,0065,01,B,00,NO URBANA,60,12,4,7,11,233,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,28,382,659,
22,QUERETARO,003,Cadereyta de Montes,0065,01,C,00,NO URBANA,51,37,0,8,15,196,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,24,369,658,
22,QUERETARO,003,Cadereyta de Montes,0065,02,C,00,NO URBANA,58,60,0,5,18,171,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,30,365,658,
22,QUERETARO,003,Cadereyta de Montes,0065,01,E,00,NO URBANA,38,9,2,0,15,141,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,229,330,
22,QUERETARO,003,Cadereyta de Montes,0067,01,B,00,NO URBANA,71,4,19,2,14,113,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,20,265,515,
22,QUERETARO,003,Cadereyta de Montes,0067,01,C,00,NO URBANA,74,6,8,0,13,102,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,241,514,
22,QUERETARO,003,Cadereyta de Montes,0068,01,B,00,NO URBANA,81,5,1,3,6,130,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,33,274,499,
22,QUERETARO,003,Cadereyta de Montes,0068,01,C,00,NO URBANA,104,5,1,3,9,120,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,24,284,498,
22,QUERETARO,003,Cadereyta de Montes,0069,01,B,00,NO URBANA,87,10,2,8,14,197,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,23,358,591,
22,QUERETARO,003,Cadereyta de Montes,0069,01,C,00,NO URBANA,81,4,3,8,27,175,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,335,591,
22,QUERETARO,003,Cadereyta de Montes,0069,02,C,00,NO URBANA,81,16,3,8,15,218,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,31,395,591,
22,QUERETARO,003,Cadereyta de Montes,0069,03,C,00,NO URBANA,75,20,1,8,24,200,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,21,377,590,
22,QUERETARO,003,Cadereyta de Montes,0070,01,B,00,NO URBANA,62,4,28,8,15,171,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,325,632,
22,QUERETARO,003,Cadereyta de Montes,0070,01,C,00,NO URBANA,43,8,23,6,16,169,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,293,632,
22,QUERETARO,003,Cadereyta de Montes,0070,02,C,00,NO URBANA,42,9,34,14,21,161,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,20,320,632,
22,QUERETARO,003,Cadereyta de Montes,0070,03,C,00,NO URBANA,44,14,29,3,25,188,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26,347,632,
22,QUERETARO,003,Cadereyta de Montes,0070,04,C,00,NO URBANA,55,7,23,6,9,172,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,20,313,632,
22,QUERETARO,003,Cadereyta de Montes,0071,01,B,00,NO URBANA,62,6,0,4,33,167,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,20,314,584,
22,QUERETARO,003,Cadereyta de Montes,0071,01,C,00,NO URBANA,56,5,1,3,28,164,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18,300,583,
22,QUERETARO,003,Cadereyta de Montes,0071,02,C,00,NO URBANA,68,22,2,6,39,154,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,10,325,583,
22,QUERETARO,003,Cadereyta de Montes,0071,01,E,00,NO URBANA,35,43,3,8,17,208,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,342,565,
22,QUERETARO,003,Cadereyta de Montes,0072,01,B,00,NO URBANA,83,9,12,7,17,237,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,403,587,
22,QUERETARO,003,Cadereyta de Montes,0072,01,C,00,NO URBANA,75,7,11,14,16,230,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,27,398,587,
22,QUERETARO,003,Cadereyta de Montes,0072,02,C,00,NO URBANA,67,7,10,19,22,209,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,9,361,587,
22,QUERETARO,003,Cadereyta de Montes,0072,01,E,00,NO URBANA,69,13,82,5,21,216,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,27,447,639,
22,QUERETARO,003,Cadereyta de Montes,0073,01,B,00,NO URBANA,81,10,2,1,5,210,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,44,370,601,
22,QUERETARO,003,Cadereyta de Montes,0073,01,C,00,NO URBANA,92,4,0,3,11,204,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,35,364,601,
22,QUERETARO,003,Cadereyta de Montes,0073,02,C,00,NO URBANA,109,4,1,4,7,181,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,38,357,601,
22,QUERETARO,003,Cadereyta de Montes,0073,03,C,00,NO URBANA,121,9,6,5,5,186,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,28,372,601,
22,QUERETARO,003,Cadereyta de Montes,0074,01,B,00,NO URBANA,40,32,0,5,5,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,20,210,383,
22,QUERETARO,003,Cadereyta de Montes,0074,01,C,00,NO URBANA,51,28,1,2,6,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,192,382,
22,QUERETARO,003,Cadereyta de Montes,0074,01,E,00,NO URBANA,50,9,2,3,4,172,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,268,334,
22,QUERETARO,003,Cadereyta de Montes,0075,01,B,00,NO URBANA,38,15,1,3,25,177,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,28,305,580,
22,QUERETARO,003,Cadereyta de Montes,0075,01,C,00,NO URBANA,63,15,10,5,38,191,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,345,580,
22,QUERETARO,003,Cadereyta de Montes,0075,02,C,00,NO URBANA,54,19,4,9,29,192,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21,343,579,
22,QUERETARO,003,Cadereyta de Montes,0075,03,C,00,NO URBANA,56,10,3,2,33,180,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,27,328,579,
22,QUERETARO,003,Cadereyta de Montes,0892,01,B,00,NO URBANA,85,19,7,5,15,275,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,22,467,672,
22,QUERETARO,003,Cadereyta de Montes,0892,01,C,00,NO URBANA,105,30,3,4,21,218,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,24,424,671,
22,QUERETARO,003,Cadereyta de Montes,0892,02,C,00,NO URBANA,108,28,5,10,15,210,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,26,427,671,
22,QUERETARO,003,Cadereyta de Montes,0892,03,C,00,NO URBANA,93,16,5,7,18,203,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,384,671,
22,QUERETARO,003,Cadereyta de Montes,0892,04,C,00,NO URBANA,96,19,4,7,11,231,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,12,416,671,
22,QUERETARO,003,Cadereyta de Montes,0893,01,B,00,NO URBANA,134,10,5,13,34,227,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,487,672,
22,QUERETARO,003,Cadereyta de Montes,0969,01,B,00,NO URBANA,67,6,3,10,26,308,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,460,705,
22,QUERETARO,003,Cadereyta de Montes,0969,01,C,00,NO URBANA,65,8,2,9,23,311,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,25,478,705,
22,QUERETARO,003,Cadereyta de Montes,0969,02,C,00,NO URBANA,78,4,5,7,30,314,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,20,478,705,
22,QUERETARO,003,Cadereyta de Montes,0969,03,C,00,NO URBANA,59,6,2,9,19,306,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,433,705,
22,QUERETARO,003,Cadereyta de Montes,0970,01,B,00,NO URBANA,45,16,2,58,14,184,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,352,554,
22,QUERETARO,003,Cadereyta de Montes,0970,01,C,00,NO URBANA,54,12,3,46,13,168,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,330,553,
22,QUERETARO,004,Colon,0048,01,A,00,URBANA,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,
22,QUERETARO,004,Colon,0076,01,B,00,NO URBANA,42,84,1,107,16,37,24,24,1,21,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,10,383,584,
22,QUERETARO,004,Colon,0076,01,C,00,NO URBANA,33,81,4,118,25,43,36,10,7,22,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,4,403,584,
22,QUERETARO,004,Colon,0076,02,C,00,NO URBANA,33,91,3,106,27,31,21,12,4,26,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,17,382,584,
22,QUERETARO,004,Colon,0077,01,B,00,URBANA,38,91,3,150,37,50,23,16,9,25,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,15,472,672,
22,QUERETARO,004,Colon,0077,01,C,00,URBANA,33,70,0,166,27,54,25,10,3,24,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,19,447,672,
22,QUERETARO,004,Colon,0077,02,C,00,URBANA,40,72,2,203,22,49,29,7,7,21,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,14,481,671,
22,QUERETARO,004,Colon,0078,01,B,00,URBANA,43,115,3,160,21,66,38,34,7,20,0,0,0,0,0,0,0,0,0,0,14,9,1,0,0,15,546,741,
22,QUERETARO,004,Colon,0078,01,C,00,URBANA,55,128,2,130,20,68,18,22,4,33,0,0,0,0,0,0,0,0,0,0,17,7,0,2,0,19,525,741,
22,QUERETARO,004,Colon,0079,01,B,00,NO URBANA,43,57,0,99,14,42,16,14,4,18,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,17,331,522,
22,QUERETARO,004,Colon,0079,01,C,00,NO URBANA,43,67,2,86,14,52,26,7,6,23,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,9,342,522,
22,QUERETARO,004,Colon,0079,02,C,00,NO URBANA,40,61,3,92,14,69,13,5,8,14,0,0,0,0,0,0,0,0,0,0,5,4,0,0,2,13,343,521,
22,QUERETARO,004,Colon,0079,01,E,00,NO URBANA,34,65,4,133,9,54,27,18,3,11,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,20,395,664,
22,QUERETARO,004,Colon,0079,01,E,00,NO URBANA,28,61,2,133,16,51,48,10,5,16,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,18,397,664,
22,QUERETARO,004,Colon,0079,01,E,00,NO URBANA,28,51,1,136,23,72,30,10,4,22,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,14,400,663,
22,QUERETARO,004,Colon,0079,01,E,00,NO URBANA,34,72,4,125,17,50,39,8,2,26,0,0,0,0,0,0,0,0,0,0,11,2,1,0,1,20,412,663,
22,QUERETARO,004,Colon,0080,01,B,00,NO URBANA,33,60,4,88,11,24,13,8,0,7,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,26,284,505,
22,QUERETARO,004,Colon,0081,01,B,00,NO URBANA,45,63,1,100,6,31,19,1,1,12,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,16,311,513,
22,QUERETARO,004,Colon,0081,01,C,00,NO URBANA,52,85,3,115,6,20,20,7,3,1,0,0,0,0,0,0,0,0,0,0,4,5,0,1,0,19,341,512,
22,QUERETARO,004,Colon,0081,02,C,00,NO URBANA,32,70,4,97,8,24,18,3,4,1,0,0,0,0,0,0,0,0,0,0,5,3,1,1,0,27,298,512,
22,QUERETARO,004,Colon,0082,01,B,00,NO URBANA,41,77,2,181,11,46,51,6,2,10,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,26,461,654,
22,QUERETARO,004,Colon,0082,01,C,00,NO URBANA,29,67,0,153,15,53,43,6,1,8,0,0,0,0,0,0,0,0,0,0,10,4,0,1,0,32,422,654,
22,QUERETARO,004,Colon,0084,01,B,00,NO URBANA,29,21,4,79,31,39,30,9,14,10,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,25,302,568,
22,QUERETARO,004,Colon,0084,01,C,00,NO URBANA,23,22,2,100,40,43,27,2,11,5,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,22,302,568,
22,QUERETARO,004,Colon,0084,02,C,00,NO URBANA,32,32,2,98,47,32,30,9,7,4,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,25,326,568,
22,QUERETARO,004,Colon,0085,01,B,00,NO URBANA,33,23,2,139,28,124,10,5,3,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,19,397,613,
22,QUERETARO,004,Colon,0085,01,C,00,NO URBANA,49,12,1,120,27,137,11,4,0,4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,22,392,613,
22,QUERETARO,004,Colon,0086,01,B,00,NO URBANA,8,31,0,89,5,40,13,8,18,7,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,19,248,420,
22,QUERETARO,004,Colon,0086,01,C,00,NO URBANA,8,21,2,97,4,43,15,9,17,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,22,247,419,
22,QUERETARO,004,Colon,0086,01,E,00,NO URBANA,15,17,0,112,4,16,14,15,25,5,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,19,247,393,
22,QUERETARO,004,Colon,0086,01,E,00,NO URBANA,18,22,0,112,2,17,8,17,18,8,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,14,239,393,
22,QUERETARO,004,Colon,0087,01,B,00,NO URBANA,34,45,1,97,19,100,6,5,0,15,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,16,345,577,
22,QUERETARO,004,Colon,0087,01,C,00,NO URBANA,32,45,0,119,28,118,10,4,1,21,0,0,0,0,0,0,0,0,0,0,3,4,1,0,1,7,394,577,
22,QUERETARO,004,Colon,0087,02,C,00,NO URBANA,25,47,3,97,37,108,7,4,0,16,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,15,367,577,
22,QUERETARO,004,Colon,0087,03,C,00,NO URBANA,37,46,5,91,32,104,5,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,367,577,
22,QUERETARO,004,Colon,0088,01,B,00,URBANA,43,59,4,128,23,117,20,2,4,21,0,0,0,0,0,0,0,0,0,0,13,4,0,1,0,23,462,720,
22,QUERETARO,004,Colon,0088,01,C,00,URBANA,34,49,1,94,26,151,17,1,2,30,0,0,0,0,0,0,0,0,0,0,5,8,0,0,3,17,438,720,
22,QUERETARO,004,Colon,0088,02,C,00,URBANA,48,51,2,114,38,105,14,4,2,35,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,14,441,720,
22,QUERETARO,004,Colon,0088,03,C,00,URBANA,29,68,3,108,32,153,10,1,4,27,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,20,462,720,
22,QUERETARO,004,Colon,0090,01,B,00,NO URBANA,30,22,0,64,9,31,85,1,11,4,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,12,275,417,
22,QUERETARO,004,Colon,0090,01,C,00,NO URBANA,17,13,0,60,10,36,120,3,3,6,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,16,288,417,
22,QUERETARO,004,Colon,0090,01,E,00,NO URBANA,15,18,1,63,12,87,73,9,0,4,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,11,298,490,
22,QUERETARO,004,Colon,0090,01,E,00,NO URBANA,16,21,1,52,12,108,61,20,5,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,23,325,489,
22,QUERETARO,004,Colon,0091,01,B,00,NO URBANA,35,39,0,126,19,51,140,2,1,6,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,21,447,729,
22,QUERETARO,004,Colon,0091,01,C,00,NO URBANA,34,23,2,105,16,55,166,3,5,7,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,30,452,729,
22,QUERETARO,004,Colon,0091,01,E,00,NO URBANA,10,14,2,46,21,47,43,8,1,4,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,27,230,351,
22,QUERETARO,004,Colon,0094,01,B,00,NO URBANA,37,39,6,154,6,32,35,3,19,12,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,15,370,677,
22,QUERETARO,004,Colon,0094,01,C,00,NO URBANA,19,45,2,136,10,44,34,4,32,14,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,18,368,676,
22,QUERETARO,004,Colon,0094,02,C,00,NO URBANA,28,34,4,111,6,32,34,5,18,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,24,314,676,
22,QUERETARO,004,Colon,0094,03,C,00,NO URBANA,32,47,2,115,7,41,34,3,17,22,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,19,353,676,
22,QUERETARO,004,Colon,0094,04,C,00,NO URBANA,20,24,3,163,5,53,33,5,21,11,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,20,368,676,
22,QUERETARO,004,Colon,0095,01,B,00,NO URBANA,45,36,1,129,13,48,72,14,26,11,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,410,672,
22,QUERETARO,004,Colon,0095,01,C,00,NO URBANA,30,26,0,93,6,62,87,12,27,5,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,17,373,671,
22,QUERETARO,004,Colon,0095,02,C,00,NO URBANA,36,35,4,104,13,28,73,13,26,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,11,354,671,
22,QUERETARO,004,Colon,0095,03,C,00,NO URBANA,26,35,2,85,8,49,111,16,14,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,18,373,671,
22,QUERETARO,004,Colon,0096,01,B,00,NO URBANA,33,36,0,137,18,76,91,1,4,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,13,417,668,
22,QUERETARO,004,Colon,0096,01,C,00,NO URBANA,32,43,5,82,21,81,86,3,1,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,378,668,
22,QUERETARO,004,Colon,0096,02,C,00,NO URBANA,34,33,0,101,22,79,111,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,397,667,
22,QUERETARO,004,Colon,0096,01,E,00,NO URBANA,43,35,1,96,11,79,80,3,8,17,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,15,391,636,
22,QUERETARO,004,Colon,0096,01,E,00,NO URBANA,35,45,0,108,18,67,99,8,4,7,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,20,418,635,
22,QUERETARO,004,Colon,0894,01,B,00,NO URBANA,30,33,7,51,24,23,12,0,24,8,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,13,240,511,
