#,CVE_ENTIDAD,ENTIDAD,CU_MUNICIPIO,MUNICIPIO,DF,DL,SECCION,LISTA_NOMINAL,VOTOS_EMITIDOS,PARTICIPACION,ABSTENCION,1ER_LUGAR,1ERO_VOTOS,PCN,DIF_VOTOS_2DO,DIF_PCN_2DO,2DO_LUGAR,2DO_VOTOS,PCN,DIF_VOTOS_3RO,DIF_PCN_3RO,3ER_LUGAR,3RO_VOTOS,PCN,1PP_MV,VOTOS,PCN,DIF_2DO,PCN,2PP_MV,VOTOS,PCN,DIF_3RO,PCN,3PP_MV,VOTOS,PCN,PAN,PCN,PRI,PCN,PRD,PCN,PVEM,PCN,PT,PCN,MC,PCN,NA,PCN,MORENA,PCN,ES,PCN,CQ,PCN,QI,PCN,MORENA-PT-PES,PCN,P_MORENA-PT,PCN,P_MORENA-PES,PCN,P_PT-PES,PCN,PRI-PVEM,PCN,CC_PAN-PRD-MC,PCN,P_PAN-PRD,PCN,P_PAN-MC,PCN,P_PRD-MC,PCN,CC2_PAN-PRD,PCN,OSM,PCN,JAAG,PCN,PTVF,PCN,ERA,PCN,NSS,PCN,MFELF,PCN,EHR,PCN,CNR,PCN,NULOS,PCN,TOT_VOTOS,VALIDACION
393,22,QUERETARO,14,QUERÉTARO,3,2,397,"1,689",996,0.59,0.41,MORENA,299,0.30,23,0.02,PAN,276,0.28,140,0.14,PRI,136,0.14,MORENA,299,0.30,23,0.02,PAN,276,0.28,140,0.14,PRI,136,0.23,276,0.28,136,0.14,14,0.01,37,0.04,22,0.02,16,0.02,22,0.02,299,0.30,10,0.01,19,0,79,0.08,13,0.01,4,0.00,1,0.00,0,0.00,7,0.01,0,0.00,0,0.00,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,4,0.00,33,0.03,992,100.00%
394,22,QUERETARO,14,QUERÉTARO,3,1,398,637,382,0.60,0.40,PAN,96,0.25,2,0.01,PRI,94,0.25,4,0.01,MORENA,90,0.24,PAN,96,0.25,2,0.01,PRI,94,0.25,4,0.01,MORENA,90,0.09,96,0.25,94,0.25,6,0.02,13,0.03,11,0.03,1,0.00,5,0.01,90,0.24,9,0.02,1,0,22,0.06,4,0.01,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,27,0.07,381,100.00%
395,22,QUERETARO,14,QUERÉTARO,3,4,399,"1,040",702,0.68,0.33,PAN,259,0.37,65,0.09,MORENA,194,0.28,100,0.14,PRI,94,0.13,PAN,259,0.37,65,0.09,MORENA,194,0.28,100,0.14,PRI,94,0.25,259,0.37,94,0.13,9,0.01,9,0.01,8,0.01,17,0.02,15,0.02,194,0.28,9,0.01,13,0,33,0.05,7,0.01,1,0.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,3,0.00,26,0.04,701,100.00%
396,22,QUERETARO,14,QUERÉTARO,3,4,400,679,405,0.60,0.40,PAN,169,0.42,55,0.14,MORENA,114,0.28,95,0.23,NULOS,19,0.05,PAN,169,0.42,55,0.14,MORENA,114,0.28,95,0.23,NULOS,19,0.03,169,0.42,5,0.01,9,0.02,13,0.03,2,0.00,17,0.04,14,0.03,114,0.28,9,0.02,8,0,18,0.04,1,0.00,1,0.00,0,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,19,0.05,404,100.00%
397,22,QUERETARO,14,QUERÉTARO,3,4,401,891,648,0.73,0.27,PAN,331,0.51,223,0.34,MORENA,108,0.17,31,0.05,PRI,77,0.12,PAN,331,0.51,223,0.34,MORENA,108,0.17,31,0.05,PRI,77,0.19,331,0.51,77,0.12,3,0.00,15,0.02,7,0.01,12,0.02,17,0.03,108,0.17,10,0.02,8,0,20,0.03,3,0.00,2,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,4,0.01,24,0.04,646,100.00%
398,22,QUERETARO,14,QUERÉTARO,4,4,402,962,731,0.76,0.24,PAN,409,0.56,295,0.40,MORENA,114,0.16,39,0.05,PRI,75,0.10,PAN,409,0.56,295,0.40,MORENA,114,0.16,39,0.05,PRI,75,0.12,409,0.56,75,0.10,7,0.01,10,0.01,6,0.01,18,0.02,10,0.01,114,0.16,5,0.01,6,0,22,0.03,2,0.00,0,0.00,1,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,34,0.05,731,100.00%
399,22,QUERETARO,14,QUERÉTARO,4,4,403,"1,082",826,0.76,0.24,PAN,474,0.57,360,0.44,MORENA,114,0.14,38,0.05,PRI,76,0.09,PAN,474,0.57,360,0.44,MORENA,114,0.14,38,0.05,PRI,76,0.10,474,0.57,76,0.09,13,0.02,19,0.02,5,0.01,11,0.01,13,0.02,114,0.14,7,0.01,5,0,31,0.04,5,0.01,0,0.00,1,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,43,0.05,826,100.00%
400,22,QUERETARO,14,QUERÉTARO,4,5,404,"8,192","5,979",0.73,0.27,PAN,"3,238",0.54,"2,320",0.39,MORENA,918,0.15,261,0.04,PRI,657,0.11,PAN,"3,238",0.54,"2,320",0.39,MORENA,918,0.15,261,0.04,PRI,657,0.80,"3,238",0.54,657,0.11,40,0.01,134,0.02,34,0.01,132,0.02,59,0.01,918,0.15,47,0.01,26,0,215,0.04,30,0.01,0,0.00,2,0.00,3,0.00,10,0.00,0,0.00,0,0.00,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0.00,211,0.04,0,0.00,3,0.00,174,0.03,"5,979",100.00%
401,22,QUERETARO,14,QUERÉTARO,4,5,405,920,729,0.79,0.21,PAN,355,0.49,239,0.33,PRI,116,0.16,7,0.01,MORENA,109,0.15,PAN,355,0.49,239,0.33,PRI,116,0.16,7,0.01,MORENA,109,0.02,355,0.49,116,0.16,0,0.00,26,0.04,7,0.01,15,0.02,6,0.01,109,0.15,3,0.00,1,0,24,0.03,4,0.01,1,0.00,0,0.00,0,0.00,2,0.00,0,0.00,0,0.00,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.00,21,0.03,0,0.00,0,0.00,30,0.04,728,100.00%
402,22,QUERETARO,14,QUERÉTARO,4,5,406,626,444,0.71,0.29,PAN,151,0.34,45,0.10,MORENA,106,0.24,20,0.05,PRI,86,0.19,PAN,151,0.34,45,0.10,MORENA,106,0.24,20,0.05,PRI,86,0.12,151,0.34,86,0.19,4,0.01,19,0.04,7,0.02,9,0.02,5,0.01,106,0.24,4,0.01,1,0,21,0.05,2,0.00,0,0.00,0,0.00,1,0.00,2,0.00,0,0.00,0,0.00,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,12,0.03,0,0.00,0,0.00,9,0.02,444,100.00%
403,22,QUERETARO,14,QUERÉTARO,4,4,407,"1,239",846,0.68,0.32,PAN,364,0.43,158,0.19,MORENA,206,0.24,96,0.11,PRI,110,0.13,PAN,364,0.43,158,0.19,MORENA,206,0.24,96,0.11,PRI,110,0.25,364,0.43,110,0.13,6,0.01,17,0.02,7,0.01,14,0.02,15,0.02,206,0.24,20,0.02,8,0,26,0.03,8,0.01,1,0.00,1,0.00,0,0.00,1,0.00,0,0.00,0,0.00,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,37,0.04,845,100.00%
404,22,QUERETARO,14,QUERÉTARO,4,5,408,"1,203",683,0.57,0.43,PAN,229,0.34,4,0.01,MORENA,225,0.33,134,0.20,PRI,91,0.13,PAN,229,0.34,4,0.01,MORENA,225,0.33,134,0.20,PRI,91,0.11,229,0.34,91,0.13,11,0.02,16,0.02,8,0.01,12,0.02,8,0.01,225,0.33,8,0.01,4,0,30,0.04,2,0.00,1,0.00,2,0.00,0,0.00,2,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,11,0.02,0,0.00,0,0.00,20,0.03,682,100.00%
405,22,QUERETARO,14,QUERÉTARO,4,5,409,396,254,0.64,0.36,PAN,77,0.30,12,0.05,MORENA,65,0.26,21,0.08,PRI,44,0.17,PAN,77,0.30,12,0.05,MORENA,65,0.26,21,0.08,PRI,44,0.06,77,0.30,44,0.17,1,0.00,8,0.03,1,0.00,6,0.02,2,0.01,65,0.26,3,0.01,2,0,11,0.04,5,0.02,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,14,0.06,0,0.00,0,0.00,14,0.06,253,100.00%
406,22,QUERETARO,14,QUERÉTARO,3,4,410,"1,074",720,0.67,0.33,PAN,358,0.50,227,0.32,MORENA,131,0.18,57,0.08,PRI,74,0.10,PAN,358,0.50,227,0.32,MORENA,131,0.18,57,0.08,PRI,74,0.29,358,0.50,74,0.10,7,0.01,8,0.01,7,0.01,9,0.01,20,0.03,131,0.18,1,0.00,10,0,35,0.05,5,0.01,1,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,3,0.00,41,0.06,719,100.00%
407,22,QUERETARO,14,QUERÉTARO,3,1,411,501,356,0.71,0.29,PAN,122,0.34,44,0.12,MORENA,78,0.22,15,0.04,PRI,63,0.18,PAN,122,0.34,44,0.12,MORENA,78,0.22,15,0.04,PRI,63,0.09,122,0.34,63,0.18,0,0.00,9,0.03,2,0.01,2,0.01,27,0.08,78,0.22,8,0.02,0,0,19,0.05,4,0.01,0,0.00,2,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,20,0.06,356,100.00%
408,22,QUERETARO,14,QUERÉTARO,3,1,412,603,413,0.68,0.32,PAN,116,0.28,21,0.05,MORENA,95,0.23,4,0.01,PRI,91,0.22,PAN,116,0.28,21,0.05,MORENA,95,0.23,4,0.01,PRI,91,0.26,116,0.28,91,0.22,5,0.01,12,0.03,4,0.01,5,0.01,8,0.02,95,0.23,14,0.03,2,0,34,0.08,4,0.01,3,0.01,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,15,0.04,410,100.00%
409,22,QUERETARO,14,QUERÉTARO,3,1,413,782,558,0.71,0.29,MORENA,169,0.30,11,0.02,PAN,158,0.28,56,0.10,PRI,102,0.18,MORENA,169,0.30,11,0.02,PAN,158,0.28,56,0.10,PRI,102,0.25,158,0.28,102,0.18,5,0.01,20,0.04,8,0.01,7,0.01,9,0.02,169,0.30,10,0.02,3,0,39,0.07,3,0.01,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,21,0.04,556,100.00%
410,22,QUERETARO,14,QUERÉTARO,3,1,414,754,526,0.70,0.30,MORENA,159,0.30,38,0.07,PAN,121,0.23,11,0.02,PRI,110,0.21,MORENA,159,0.30,38,0.07,PAN,121,0.23,11,0.02,PRI,110,0.20,121,0.23,110,0.21,6,0.01,14,0.03,8,0.02,11,0.02,9,0.02,159,0.30,12,0.02,0,0,45,0.09,4,0.01,3,0.01,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,16,0.03,523,100.00%
411,22,QUERETARO,14,QUERÉTARO,3,1,415,854,613,0.72,0.28,PAN,213,0.35,65,0.11,MORENA,148,0.24,30,0.05,PRI,118,0.19,PAN,213,0.35,65,0.11,MORENA,148,0.24,30,0.05,PRI,118,0.22,213,0.35,118,0.19,6,0.01,14,0.02,6,0.01,5,0.01,8,0.01,148,0.24,12,0.02,2,0,51,0.08,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,3,0.00,23,0.04,613,100.00%
412,22,QUERETARO,14,QUERÉTARO,3,2,416,"2,772","1,302",0.47,0.53,MORENA,377,0.29,64,0.05,PAN,313,0.24,78,0.06,PRI,235,0.18,MORENA,377,0.29,64,0.05,PAN,313,0.24,78,0.06,PRI,235,0.38,313,0.24,235,0.18,32,0.02,54,0.04,31,0.02,25,0.02,18,0.01,377,0.29,21,0.02,20,0,88,0.07,11,0.01,7,0.01,2,0.00,1,0.00,8,0.01,0,0.00,0,0.00,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,3,0.00,44,0.03,"1,295",100.00%
413,22,QUERETARO,14,QUERÉTARO,3,1,417,806,579,0.72,0.28,PAN,186,0.32,20,0.03,MORENA,166,0.29,63,0.11,PRI,103,0.18,PAN,186,0.32,20,0.03,MORENA,166,0.29,63,0.11,PRI,103,0.08,186,0.32,103,0.18,6,0.01,17,0.03,5,0.01,1,0.00,5,0.01,166,0.29,9,0.02,0,0,42,0.07,7,0.01,1,0.00,2,0.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,28,0.05,578,100.00%
414,22,QUERETARO,14,QUERÉTARO,3,1,418,946,655,0.69,0.31,PAN,188,0.29,37,0.06,MORENA,151,0.23,6,0.01,PRI,145,0.22,PAN,188,0.29,37,0.06,MORENA,151,0.23,6,0.01,PRI,145,0.25,188,0.29,145,0.22,6,0.01,20,0.03,8,0.01,9,0.01,6,0.01,151,0.23,20,0.03,3,0,49,0.07,12,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.00,30,0.05,655,100.00%
415,22,QUERETARO,14,QUERÉTARO,3,1,419,621,416,0.67,0.33,PAN,149,0.36,55,0.13,MORENA,94,0.23,18,0.04,PRI,76,0.18,PAN,149,0.36,55,0.13,MORENA,94,0.23,18,0.04,PRI,76,0.12,149,0.36,76,0.18,5,0.01,8,0.02,2,0.00,4,0.01,12,0.03,94,0.23,8,0.02,1,0,27,0.06,3,0.01,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.00,22,0.05,415,100.00%
416,22,QUERETARO,14,QUERÉTARO,4,5,420,"1,080",853,0.79,0.21,PAN,404,0.47,245,0.29,PRI,159,0.19,59,0.07,MORENA,100,0.12,PAN,404,0.47,245,0.29,PRI,159,0.19,59,0.07,MORENA,100,0.24,404,0.47,159,0.19,5,0.01,30,0.04,5,0.01,18,0.02,12,0.01,100,0.12,6,0.01,5,0,26,0.03,3,0.00,0,0.00,0,0.00,0,0.00,6,0.01,0,0.00,0,0.00,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.00,35,0.04,0,0.00,1,0.00,29,0.03,853,100.00%
417,22,QUERETARO,14,QUERÉTARO,4,5,421,"1,093",640,0.59,0.41,MORENA,161,0.25,1,0.00,PAN,160,0.25,54,0.08,PRI,106,0.17,MORENA,161,0.25,1,0.00,PAN,160,0.25,54,0.08,PRI,106,0.12,160,0.25,106,0.17,8,0.01,31,0.05,14,0.02,16,0.03,16,0.03,161,0.25,10,0.02,4,0,28,0.04,7,0.01,1,0.00,1,0.00,0,0.00,9,0.01,0,0.00,0,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,37,0.06,0,0.00,2,0.00,28,0.04,639,100.00%
418,22,QUERETARO,14,QUERÉTARO,4,5,422,919,575,0.63,0.37,PAN,139,0.24,26,0.05,PRI,113,0.20,25,0.04,PT,88,0.15,PAN,139,0.24,26,0.05,PRI,113,0.20,25,0.04,PT,88,0.14,139,0.24,113,0.20,3,0.01,16,0.03,88,0.15,11,0.02,9,0.02,81,0.14,13,0.02,13,0,17,0.03,22,0.04,2,0.00,0,0.00,0,0.00,2,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,18,0.03,0,0.00,0,0.00,27,0.05,573,100.00%
419,22,QUERETARO,14,QUERÉTARO,4,5,423,715,461,0.64,0.36,PAN,124,0.27,12,0.03,MORENA,112,0.24,19,0.04,PRI,93,0.20,PAN,124,0.27,12,0.03,MORENA,112,0.24,19,0.04,PRI,93,0.16,124,0.27,93,0.20,2,0.00,16,0.03,7,0.02,13,0.03,9,0.02,112,0.24,2,0.00,5,0,25,0.05,8,0.02,1,0.00,1,0.00,0,0.00,2,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00,20,0.04,0,0.00,1,0.00,19,0.04,460,100.00%
420,22,QUERETARO,14,QUERÉTARO,4,5,424,769,516,0.67,0.33,PAN,153,0.30,44,0.09,PRI,109,0.21,2,0.00,MORENA,107,0.21,PAN,153,0.30,44,0.09,PRI,109,0.21,2,0.00,MORENA,107,0.23,153,0.30,109,0.21,7,0.01,19,0.04,6,0.01,14,0.03,6,0.01,107,0.21,2,0.00,7,0,24,0.05,2,0.00,0,0.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,28,0.05,0,0.00,2,0.00,25,0.05,516,100.00%
421,22,QUERETARO,14,QUERÉTARO,4,5,425,997,653,0.65,0.35,PAN,232,0.36,81,0.12,MORENA,151,0.23,40,0.06,PRI,111,0.17,PAN,232,0.36,81,0.12,MORENA,151,0.23,40,0.06,PRI,111,0.22,232,0.36,111,0.17,8,0.01,29,0.04,5,0.01,11,0.02,8,0.01,151,0.23,7,0.01,3,0,33,0.05,2,0.00,1,0.00,2,0.00,1,0.00,3,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,25,0.04,0,0.00,2,0.00,19,0.03,652,100.00%
422,22,QUERETARO,14,QUERÉTARO,3,1,426,"1,181",868,0.73,0.27,MORENA,255,0.29,10,0.01,PAN,245,0.28,100,0.12,PRI,145,0.17,MORENA,255,0.29,10,0.01,PAN,245,0.28,100,0.12,PRI,145,0.22,245,0.28,145,0.17,8,0.01,19,0.02,14,0.02,9,0.01,7,0.01,255,0.29,13,0.01,12,0,43,0.05,26,0.03,8,0.01,2,0.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.00,51,0.06,860,100.00%
423,22,QUERETARO,14,QUERÉTARO,4,6,427,"3,572","2,600",0.73,0.27,PAN,"1,065",0.41,461,0.18,MORENA,604,0.23,328,0.13,PRI,276,0.11,PAN,"1,065",0.41,461,0.18,MORENA,604,0.23,328,0.13,PRI,276,0.32,"1,065",0.41,276,0.11,22,0.01,64,0.02,27,0.01,45,0.02,47,0.02,604,0.23,52,0.02,19,0,164,0.06,20,0.01,2,0.00,9,0.00,0,0.00,5,0.00,0,0.00,0,0.00,0,0,0,0,8,0,0,0,84,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.00,85,0.03,"2,598",100.00%
424,22,QUERETARO,14,QUERÉTARO,4,6,428,"1,016",719,0.71,0.29,PAN,240,0.33,66,0.09,MORENA,174,0.24,85,0.12,PRI,89,0.12,PAN,240,0.33,66,0.09,MORENA,174,0.24,85,0.12,PRI,89,0.03,240,0.33,89,0.12,3,0.00,19,0.03,9,0.01,17,0.02,24,0.03,174,0.24,15,0.02,19,0,39,0.05,4,0.01,0,0.00,13,0.02,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,1,0,0,0,13,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,39,0.05,719,100.00%
425,22,QUERETARO,14,QUERÉTARO,4,1,429,853,554,0.65,0.35,PAN,164,0.30,13,0.02,MORENA,151,0.27,65,0.12,PRI,86,0.16,PAN,164,0.30,13,0.02,MORENA,151,0.27,65,0.12,PRI,86,0.12,164,0.30,86,0.16,10,0.02,22,0.04,13,0.02,9,0.02,9,0.02,151,0.27,10,0.02,2,0,39,0.07,5,0.01,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,29,0.05,552,100.00%
426,22,QUERETARO,14,QUERÉTARO,4,1,430,"1,161",824,0.71,0.29,MORENA,242,0.29,9,0.01,PAN,233,0.28,91,0.11,PRI,142,0.17,MORENA,242,0.29,9,0.01,PAN,233,0.28,91,0.11,PRI,142,0.26,233,0.28,142,0.17,4,0.00,22,0.03,12,0.01,4,0.00,5,0.01,242,0.29,22,0.03,5,0,75,0.09,9,0.01,1,0.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,39,0.05,823,100.00%
427,22,QUERETARO,14,QUERÉTARO,4,5,431,821,497,0.61,0.39,PAN,158,0.32,18,0.04,MORENA,140,0.28,82,0.16,PRI,58,0.12,PAN,158,0.32,18,0.04,MORENA,140,0.28,82,0.16,PRI,58,0.07,158,0.32,58,0.12,4,0.01,14,0.03,14,0.03,12,0.02,8,0.02,140,0.28,9,0.02,3,0,23,0.05,4,0.01,4,0.01,1,0.00,0,0.00,5,0.01,0,0.00,0,0.00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,16,0.03,0,0.00,0,0.00,21,0.04,493,100.00%
428,22,QUERETARO,14,QUERÉTARO,4,5,432,742,495,0.67,0.33,PAN,150,0.30,27,0.05,MORENA,123,0.25,41,0.08,PRI,82,0.17,PAN,150,0.30,27,0.05,MORENA,123,0.25,41,0.08,PRI,82,0.16,150,0.30,82,0.17,5,0.01,22,0.04,11,0.02,7,0.01,7,0.01,123,0.25,9,0.02,2,0,28,0.06,3,0.01,1,0.00,1,0.00,1,0.00,5,0.01,0,0.00,0,0.00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,22,0.04,0,0.00,0,0.00,13,0.03,494,100.00%
429,22,QUERETARO,14,QUERÉTARO,4,5,433,698,421,0.60,0.40,MORENA,108,0.26,5,0.01,PAN,103,0.24,12,0.03,PRI,91,0.22,MORENA,108,0.26,5,0.01,PAN,103,0.24,12,0.03,PRI,91,0.18,103,0.24,91,0.22,4,0.01,10,0.02,14,0.03,15,0.04,10,0.02,108,0.26,7,0.02,2,0,21,0.05,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,10,0.02,0,0.00,0,0.00,26,0.06,421,100.00%
430,22,QUERETARO,14,QUERÉTARO,4,5,434,"1,022",597,0.58,0.42,PAN,179,0.30,31,0.05,MORENA,148,0.25,60,0.10,PRI,88,0.15,PAN,179,0.30,31,0.05,MORENA,148,0.25,60,0.10,PRI,88,0.21,179,0.30,88,0.15,7,0.01,19,0.03,14,0.02,16,0.03,8,0.01,148,0.25,12,0.02,1,0,26,0.04,5,0.01,3,0.01,3,0.01,0,0.00,1,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.00,35,0.06,0,0.00,1,0.00,28,0.05,594,100.00%
431,22,QUERETARO,14,QUERÉTARO,4,6,435,"6,404","4,294",0.67,0.33,PAN,"1,576",0.37,629,0.15,MORENA,947,0.22,353,0.08,PRI,594,0.14,PAN,"1,576",0.37,629,0.15,MORENA,947,0.22,353,0.08,PRI,594,0.99,"1,576",0.37,594,0.14,49,0.01,146,0.03,68,0.02,65,0.02,68,0.02,947,0.22,84,0.02,57,0,212,0.05,41,0.01,3,0.00,4,0.00,3,0.00,14,0.00,0,0.00,0,0.00,0,0,0,0,38,0,0,0,153,0,0,0,0,0,0,0.00,0,0.00,0,0.00,10,0.00,162,0.04,"4,291",100.00%
432,22,QUERETARO,14,QUERÉTARO,4,6,436,827,572,0.69,0.31,PAN,200,0.35,63,0.11,MORENA,137,0.24,53,0.09,PRI,84,0.15,PAN,200,0.35,63,0.11,MORENA,137,0.24,53,0.09,PRI,84,0.02,200,0.35,84,0.15,9,0.02,10,0.02,8,0.01,9,0.02,16,0.03,137,0.24,13,0.02,7,0,28,0.05,5,0.01,1,0.00,1,0.00,2,0.00,2,0.00,0,0.00,0,0.00,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0.00,0,0.00,0,0.00,1,0.00,20,0.03,571,100.00%
433,22,QUERETARO,14,QUERÉTARO,4,6,437,"1,390",911,0.66,0.34,PAN,278,0.31,44,0.05,MORENA,234,0.26,113,0.12,PRI,121,0.13,PAN,278,0.31,44,0.05,MORENA,234,0.26,113,0.12,PRI,121,0.21,278,0.31,121,0.13,6,0.01,30,0.03,13,0.01,23,0.03,19,0.02,234,0.26,25,0.03,11,0,45,0.05,10,0.01,3,0.00,3,0.00,0,0.00,2,0.00,0,0.00,0,0.00,0,0,0,0,4,0,0,0,45,0,0,0,0,0,0,0.00,0,0.00,0,0.00,2,0.00,37,0.04,908,100.00%
434,22,QUERETARO,14,QUERÉTARO,4,5,438,827,501,0.61,0.39,PAN,175,0.35,43,0.09,MORENA,132,0.26,79,0.16,PRI,53,0.11,PAN,175,0.35,43,0.09,MORENA,132,0.26,79,0.16,PRI,53,0.06,175,0.35,53,0.11,1,0.00,14,0.03,11,0.02,17,0.03,10,0.02,132,0.26,7,0.01,4,0,26,0.05,4,0.01,1,0.00,1,0.00,0,0.00,3,0.01,0,0.00,0,0.00,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.00,15,0.03,0,0.00,1,0.00,22,0.04,500,100.00%
435,22,QUERETARO,14,QUERÉTARO,4,5,439,"1,173",827,0.71,0.29,PAN,335,0.41,178,0.22,MORENA,157,0.19,25,0.03,PRI,132,0.16,PAN,335,0.41,178,0.22,MORENA,157,0.19,25,0.03,PRI,132,0.26,335,0.41,132,0.16,7,0.01,23,0.03,5,0.01,20,0.02,18,0.02,157,0.19,15,0.02,3,0,14,0.02,3,0.00,0,0.00,3,0.00,0,0.00,5,0.01,0,0.00,0,0.00,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.00,39,0.05,0,0.00,0,0.00,41,0.05,827,100.00%
436,22,QUERETARO,14,QUERÉTARO,4,5,440,"1,335","1,009",0.76,0.24,PAN,445,0.44,246,0.24,MORENA,199,0.20,85,0.08,PRI,114,0.11,PAN,445,0.44,246,0.24,MORENA,199,0.20,85,0.08,PRI,114,0.14,445,0.44,114,0.11,8,0.01,27,0.03,14,0.01,20,0.02,19,0.02,199,0.20,6,0.01,9,0,47,0.05,5,0.00,0,0.00,1,0.00,0,0.00,3,0.00,0,0.00,0,0.00,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.00,32,0.03,0,0.00,0,0.00,55,0.05,"1,009",100.00%
